EMPLOYER_NAME,target,value,source,pay,index,odd
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,69855,3386,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75917,3388,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73694,3390,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3392,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3394,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92239,3396,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3398,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3400,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89389,3402,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3404,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72280,3406,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3408,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3410,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3412,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3414,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75917,3416,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,86890,3418,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72280,3420,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,3422,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,65994,3424,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3426,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3428,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,90739,3430,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64668,3432,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,67083,3434,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3436,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3438,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3440,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3442,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,90739,3444,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3446,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,74705,3448,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,102810,3450,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75254,3452,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,95238,3454,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3456,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,102523,3458,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89040,3460,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75878,3462,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89739,3464,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3466,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3468,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,86890,3470,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89389,3472,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72341,3474,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,86890,3476,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,102810,3478,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,90739,3480,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89389,3482,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89389,3484,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3486,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,106391,3488,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3490,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3492,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3494,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,101088,3496,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3498,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3500,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3502,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72280,3504,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89389,3506,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,74214,3508,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3510,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3512,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3514,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3516,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3518,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,85640,3520,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89739,3522,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92389,3524,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3526,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89739,3528,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3530,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63493,3532,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,91239,3534,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75109,3536,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72549,3538,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,74705,3540,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89739,3542,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3544,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3546,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3548,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64799,3550,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3552,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3554,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,104306,3556,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3558,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3560,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72549,3562,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,95238,3564,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63493,3566,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3568,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3570,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72280,3572,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63493,3574,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,74214,3576,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3578,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3580,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,65631,3582,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3584,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3586,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3588,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3590,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3592,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3594,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,106689,3596,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72549,3598,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3600,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3602,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,86990,3604,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3606,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3608,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,105200,3610,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3612,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3614,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,70259,3616,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3618,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3620,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3622,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3624,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3626,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,104902,3628,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64179,3630,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64179,3632,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3634,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3636,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92239,3638,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88489,3640,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73694,3642,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92239,3644,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3646,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3648,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,3650,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88489,3652,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3654,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3656,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3658,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3660,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3662,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88489,3664,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3666,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89739,3668,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3670,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3672,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3674,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,3676,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3678,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,86240,3680,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72549,3682,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3684,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3686,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3688,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89739,3690,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3692,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,3694,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3696,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3698,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3700,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3702,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3704,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3706,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3708,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3710,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3712,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3714,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3716,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3718,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3720,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3722,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3724,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3726,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72280,3728,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,74630,3730,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92739,3732,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,105680,3734,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3736,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3738,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89739,3740,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,108178,3742,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72341,3744,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,3746,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3748,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3750,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3752,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,106391,3754,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3756,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3758,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3760,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3762,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3764,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89739,3766,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3768,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3770,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3772,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,91480,3774,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3776,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3778,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3780,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3782,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3784,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,105106,3786,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3788,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,74214,3790,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3792,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3794,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,74422,3796,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3798,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,93988,3800,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3802,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3804,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3806,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73589,3808,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63036,3810,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,104042,3812,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3814,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3816,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64799,3818,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,61326,3820,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75254,3822,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,61326,3824,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,106689,3826,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75917,3828,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,82659,3830,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,65994,3832,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3834,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3836,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,61326,3838,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,104902,3840,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72078,3842,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3844,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3846,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,80419,3848,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,3850,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64179,3852,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3854,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75254,3856,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3858,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,82659,3860,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3862,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92239,3864,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3866,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75254,3868,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92739,3870,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3872,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3874,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,124807,3876,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3878,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,78627,3880,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3882,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92239,3884,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75670,3886,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,95238,3888,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,98238,3890,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92239,3892,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,103958,3894,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,91239,3896,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,91239,3898,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64724,3900,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3902,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64799,3904,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3906,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3908,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,102810,3910,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,75878,3912,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,90989,3914,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,3916,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,65631,3918,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3920,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,86990,3922,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,3924,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3926,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72549,3928,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3930,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3932,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92239,3934,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,63363,3936,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,65631,3938,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,77335,3940,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3942,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88489,3944,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,76919,3946,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89739,3948,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3950,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,76919,3952,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,76294,3954,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3956,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3958,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,3960,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,68913,3962,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3964,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,3966,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,3968,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,86356,3970,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,74630,3972,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,90989,3974,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,3976,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73589,3978,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,89739,3980,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,105200,3982,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,90739,3984,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,92239,3986,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73589,3988,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72341,3990,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3992,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72341,3994,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,3996,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64799,3998,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,90989,4000,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,74630,4002,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73492,4004,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,70259,4006,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,101088,4008,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,90739,4010,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,93739,4012,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,4014,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64179,4016,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,74630,4018,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,4020,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88489,4022,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,82659,4024,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,4026,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,64016,4028,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,76725,4030,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,71471,4032,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,106689,4034,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,4036,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,62841,4038,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,72549,4040,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,119995,4042,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,69855,4044,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88239,4046,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,120958,4048,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,105000,4050,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,152789,4052,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,130699,4054,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,4056,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,88489,4058,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,91239,4060,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,76919,4062,0
INFOSYS LIMITED,Infosys,1,SANTA CLARA COUNTY,73088,4064,0
