EMPLOYER_NAME,target,value,source,pay,index,odd
"ORACLE AMERICA, INC.",Oracle,1,SANTA CLARA COUNTY,171901.5,10691,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,111010,10693,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,111010,10695,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,119116,10697,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,133600,10699,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,134948,10701,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,134948,10703,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,135855.5,10705,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,153760,10707,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,83491,10709,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,91093.8,10711,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,84755,10713,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,80960,10715,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,91475.5,10717,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,94086,10719,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,100657.095,10721,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,104165.5,10723,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,116007.7,10725,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,103967,10727,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,105696,10729,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,108088,10731,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,110718.5,10733,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,108088,10735,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,108349.5,10737,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,109581,10739,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,113954,10741,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,116059.99,10743,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,124596.5,10745,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,125780,10747,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,120194,10749,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,127578.5,10751,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,120405,10753,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,127745.9,10755,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,120003,10757,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,120003,10759,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,130170.5,10761,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,127172.8,10763,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,131136.5,10765,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,131136.5,10767,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,146091,10769,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,133974.5,10771,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,134697,10773,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,136326.5,10775,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,133600,10777,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,128006.5,10779,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,135855.5,10781,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,136550,10783,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,140235,10785,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,149819,10787,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,145554.5,10789,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,153843,10791,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,152845,10793,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,145554.5,10795,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,155881.5,10797,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,153843,10799,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,170380.78,10801,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,163039.5,10803,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,164362.5,10805,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,192523.47,10807,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,175923.5,10809,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,195670.5,10811,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,196382.5,10813,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,118061,10815,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,183464,10817,0
"ORACLE AMERICA, INC.",Oracle,1,SAN MATEO COUNTY,89461.5,10819,0
"ORACLE AMERICA, INC.",Oracle,1,SAN MATEO COUNTY,122503,10821,0
"ORACLE AMERICA, INC.",Oracle,1,SAN MATEO COUNTY,122503,10823,0
"ORACLE AMERICA, INC.",Oracle,1,SAN MATEO COUNTY,125003,10825,0
"ORACLE AMERICA, INC.",Oracle,1,SAN MATEO COUNTY,146722.5,10827,0
"ORACLE AMERICA, INC.",Oracle,10,SAN FRANCISCO COUNTY,102367.4,10829,0
"ORACLE AMERICA, INC.",Oracle,10,SAN FRANCISCO COUNTY,120194,10831,0
"ORACLE AMERICA, INC.",Oracle,10,SAN FRANCISCO COUNTY,136326.5,10833,0
"ORACLE AMERICA, INC.",Oracle,10,SAN FRANCISCO COUNTY,139439,10835,0
"ORACLE AMERICA, INC.",Oracle,10,SAN FRANCISCO COUNTY,169799.5,10837,0
"ORACLE AMERICA, INC.",Oracle,1,SAN FRANCISCO COUNTY,135624.5,10839,0
"ORACLE AMERICA, INC.",Oracle,1,SAN FRANCISCO COUNTY,179736,10841,0
"ORACLE FINANCIAL SERVICES SOFTWARE, INC.",Oracle,10,SAN FRANCISCO COUNTY,65591,10843,0
"ORACLE FINANCIAL SERVICES SOFTWARE, INC.",Oracle,10,SAN FRANCISCO COUNTY,121095,10845,0
"ORACLE FINANCIAL SERVICES SOFTWARE, INC.",Oracle,5,SAN FRANCISCO COUNTY,113414.5,10847,0
PRICEWATERHOUSECOOPERS,PwC,50,SANTA CLARA COUNTY,88884.5,10849,0
PRICEWATERHOUSECOOPERS,PwC,1,SAN MATEO COUNTY,60000,10851,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,20,SANTA CLARA COUNTY,132689.5,10853,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,20,SANTA CLARA COUNTY,179750,10855,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,20,SANTA CLARA COUNTY,123000,10857,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,114000,10859,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,140000,10861,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,135000,10863,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,119000,10865,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,123000,10867,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,140000,10869,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,90000,10871,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,50,SAN FRANCISCO COUNTY,88296,10873,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,50,SAN FRANCISCO COUNTY,131077.5,10875,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,20,SAN FRANCISCO COUNTY,179411,10877,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,90000,10879,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,130000,10881,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,95000,10883,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,115000,10885,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,80500,10887,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,170000,10889,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,125000,10891,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,120000,10893,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,76000,10895,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,83033,10897,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,90200,10899,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,100834.5,10901,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,100834.5,10903,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,127604,10905,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,157772,10907,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,180181,10909,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,240300,10911,0
PRICEWATERHOUSECOOPERS LLP,PwC,20,SANTA CLARA COUNTY,123683,10913,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,65393,10915,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,70943,10917,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,69800,10919,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,80984.5,10921,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,84101,10923,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,81043,10925,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,81043,10927,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,86544.5,10929,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,114957,10931,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,100834.5,10933,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,127604,10935,0
PRICEWATERHOUSECOOPERS LLP,PwC,10,SANTA CLARA COUNTY,82312,10937,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,62088,10939,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,62443,10941,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,78000,10943,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,97000,10945,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,205000.9,10947,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,72000,10949,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,123000,10951,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,55786,10953,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,92000,10955,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,100000,10957,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,110000,10959,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,76500,10961,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,67000,10963,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,160000,10965,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,125000,10967,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,125000,10969,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,56500,10971,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,115000,10973,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,155000,10975,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,137000,10977,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,73000,10979,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,75566,10981,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,138469,10983,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,66600,10985,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,63500,10987,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,60000,10989,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,106000,10991,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,62300,10993,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,61000,10995,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,89149,10997,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,104000,10999,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN MATEO COUNTY,89378,11001,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN MATEO COUNTY,60000,11003,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SAN FRANCISCO COUNTY,88323,11005,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SAN FRANCISCO COUNTY,81240.5,11007,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SAN FRANCISCO COUNTY,100730.5,11009,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SAN FRANCISCO COUNTY,132669,11011,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SAN FRANCISCO COUNTY,132669,11013,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SAN FRANCISCO COUNTY,177830.5,11015,0
PRICEWATERHOUSECOOPERS LLP,PwC,20,SAN FRANCISCO COUNTY,170353,11017,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,68990.5,11019,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,71920.5,11021,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,77000,11023,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,88323,11025,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,81240.5,11027,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,81240.5,11029,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,101315,11031,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,134249.5,11033,0
PRICEWATERHOUSECOOPERS LLP,PwC,5,SAN FRANCISCO COUNTY,71920.5,11035,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,80000,11037,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,59000,11039,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,110000,11041,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,89378,11043,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,136950,11045,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,90000,11047,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,130000,11049,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,104500,11051,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,90355,11053,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,80000,11055,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,96100,11057,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,88000,11059,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,78000,11061,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,76500,11063,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,60000,11065,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,108918,11067,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,112411,11069,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,117481,11071,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,126188,11073,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,127366,11075,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,129860,11077,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,137199,11079,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,146871,11081,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,149616,11083,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,152134,11085,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,153812,11087,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,168834,11089,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,170371,11091,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,171863,11093,0
"SYNOPSYS, INC.",Synopsys,50,SANTA CLARA COUNTY,137732,11095,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,117481,11097,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,118157,11099,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,126067,11101,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,125064,11103,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,128674,11105,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,137199,11107,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,140533,11109,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,150108,11111,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,151893,11113,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,155635,11115,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,171716,11117,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,171791,11119,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,172854,11121,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,178477,11123,0
"SYNOPSYS, INC.",Synopsys,25,SANTA CLARA COUNTY,122859,11125,0
"SYNOPSYS, INC.",Synopsys,25,SANTA CLARA COUNTY,140245,11127,0
"SYNOPSYS, INC.",Synopsys,1,SANTA CLARA COUNTY,100349.6,11129,0
"SYNOPSYS, INC.",Synopsys,30,SAN FRANCISCO COUNTY,117667,11131,0
"SYNOPSYS, INC.",Synopsys,30,SAN FRANCISCO COUNTY,127476,11133,0
"SYNOPSYS, INC.",Synopsys,30,SAN FRANCISCO COUNTY,137199,11135,0
TATA COMMUNICATIONS (AMERICA) INC.,Tata,1,SANTA CLARA COUNTY,96000,11137,0
"TATA COMMUNICATIONS (AMERICA), INC.",Tata,1,SANTA CLARA COUNTY,123840,11139,0
"TATA COMMUNICATIONS (AMERICA), INC.",Tata,1,SANTA CLARA COUNTY,94595,11141,0
"TATA COMMUNICATIONS (AMERICA), INC.",Tata,1,SAN MATEO COUNTY,102024,11143,0
TATA CONSULTANCY SERVICES LIMITED,Tata,54,SANTA CLARA COUNTY,81000,11145,0
TATA CONSULTANCY SERVICES LIMITED,Tata,41,SANTA CLARA COUNTY,81000,11147,0
TATA CONSULTANCY SERVICES LIMITED,Tata,38,SANTA CLARA COUNTY,81000,11149,0
TATA CONSULTANCY SERVICES LIMITED,Tata,27,SANTA CLARA COUNTY,81000,11151,0
TATA CONSULTANCY SERVICES LIMITED,Tata,19,SANTA CLARA COUNTY,81500,11153,0
TATA CONSULTANCY SERVICES LIMITED,Tata,16,SANTA CLARA COUNTY,81000,11155,0
TATA CONSULTANCY SERVICES LIMITED,Tata,16,SANTA CLARA COUNTY,81000,11157,0
TATA CONSULTANCY SERVICES LIMITED,Tata,15,SANTA CLARA COUNTY,83000,11159,0
TATA CONSULTANCY SERVICES LIMITED,Tata,11,SANTA CLARA COUNTY,81500,11161,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,81500,11163,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,83000,11165,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,81000,11167,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,81500,11169,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,81500,11171,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,81500,11173,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,83000,11175,0
TATA CONSULTANCY SERVICES LIMITED,Tata,8,SANTA CLARA COUNTY,81500,11177,0
TATA CONSULTANCY SERVICES LIMITED,Tata,8,SANTA CLARA COUNTY,81000,11179,0
TATA CONSULTANCY SERVICES LIMITED,Tata,8,SANTA CLARA COUNTY,83000,11181,0
TATA CONSULTANCY SERVICES LIMITED,Tata,7,SANTA CLARA COUNTY,83000,11183,0
TATA CONSULTANCY SERVICES LIMITED,Tata,7,SANTA CLARA COUNTY,81000,11185,0
TATA CONSULTANCY SERVICES LIMITED,Tata,7,SANTA CLARA COUNTY,81500,11187,0
TATA CONSULTANCY SERVICES LIMITED,Tata,7,SANTA CLARA COUNTY,81000,11189,0
TATA CONSULTANCY SERVICES LIMITED,Tata,6,SANTA CLARA COUNTY,81000,11191,0
TATA CONSULTANCY SERVICES LIMITED,Tata,6,SANTA CLARA COUNTY,81500,11193,0
TATA CONSULTANCY SERVICES LIMITED,Tata,6,SANTA CLARA COUNTY,81000,11195,0
TATA CONSULTANCY SERVICES LIMITED,Tata,6,SANTA CLARA COUNTY,83000,11197,0
TATA CONSULTANCY SERVICES LIMITED,Tata,6,SANTA CLARA COUNTY,81500,11199,0
TATA CONSULTANCY SERVICES LIMITED,Tata,6,SANTA CLARA COUNTY,81000,11201,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,81000,11203,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,81500,11205,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,81000,11207,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,83000,11209,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,81000,11211,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,83000,11213,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,83000,11215,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,83000,11217,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81000,11219,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81500,11221,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81000,11223,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81500,11225,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81000,11227,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81500,11229,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81000,11231,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81500,11233,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,83000,11235,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81500,11237,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81000,11239,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,83000,11241,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,83000,11243,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81500,11245,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81000,11247,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81500,11249,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81000,11251,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81500,11253,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,83000,11255,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,83000,11257,0
